artwork.id,artwork.title,afinn_111_score,afinn_111_comparative
38501,"Kirkby Lonsdale Bridge, with the River Lune",0,0
38517,Crook of Lune Bridge from the South-East,0,0
38488,"Inside Yordas Cave, Kingsdale",0,0
38509,"Hornby Castle and Village from the West, with a Detail of the Church Tower",0,0
38493,"Inside Yordas Cave, Kingsdale",0,0
38567,(i) Morecambe Bay from near Grange; (ii) Witherslack Chapel: Details of the North Side; (iii) Witherslack Church,0,0
38522,"From the Crook of Lune, Looking North",0,0
38510,Hornby Castle from Tatham Bridge Inn,0,0
38507,"Ingleborough from Hornby Terraces, in Three Parts, with a Detail of Ingleborough from Hornby",0,0
38487,"Inside Yordas Cave, Kingsdale",0,0
38544,Coniston Old Man from Cartmel Sands,0,0
38557,Appleby,0,0
38525,Lancaster from the South-East,0,0
38530,Lancaster: The Old and New Bridges,0,0
38483,"Entrance of Yordas Cave, Kingsdale",0,0
38495,"Inside Yordas Cave, Kingsdale",0,0
38484,"Entrance of Yordas Cave, Kingsdale",0,0
38561,Bargate Mill at Appleby,0,0
38573,Cauldron Snout with a Bridge over the Tees,0,0
38558,"Appleby, with Bridge and Castle",0,0
38564,"Whitbarrow Scar, with Morecambe Bay Beyond, Continued to Right Above",0,0
38553,Kentmere from Millriggs,0,0
38515,"Ingleborough over the Scar, from the South-West, with a Deep River Valley (?Crina Bottoms) in the Foreground, in Two Parts",0,0
38526,Lancaster from the East; Details of St John's Church and Old Town Hall to Left,0,0
38481,"Near Yordas Cave, Kingsdale",0,0
38502,"Kirkby Lonsdale Bridge, Continued to the Left Above",0,0
38486,"Entrance of Yordas Cave, Kingsdale",0,0
38497,Jingle Pot Looking towards Chapel-Le-Dale,0,0
38535,"Heysham Head and Village, in Two Parts; Detail of a Porch Above",0,0
38560,"Bargate Mill at Appleby, with the Castle, Upper Left",0,0
38518,Crook of Lune from the South-East,0,0
38537,Whitbarrow Scar,0,0
38555,"Bridge, Castle and Town: ?Appleby",0,0
59469,Interior of a Church,0,0
59434,"Venice: The Church of Santo Stefano, from the Rio del Santissimo",0,0
59489,Mountains,0,0
59418,"Venice: The Dogana and the Salute, with the Entrance to the Grand Canal, at Twilight",3,0.2
59479,Rotterdam,0,0
59452,A View. ?Marino [Turner],0,0
59501,Mountains. Inn [Turner]. (River Inn),0,0
59486,Building on Overhanging Cliff. ?Brintz [Turner. (?Bregenz from the Gebhardsberg),0,0
59502,Mountains,0,0
59430,"Looking down the Grand Canal towards the Palazzo Pisani-Moretta and the Palazzo Barbarigo, from near the Palazzo Grimani",3,0.16666666666666666
59495,Mountains,0,0
59484,City beside Lake,0,0
59506,Mountains,0,0
59481,"Fountain, with Buildings on Hill - Faninbergh. St Gebert [Turner]",0,0
59420,Orange Sunset,0,0
59478,Rotterdam,0,0
59497,Mountains,0,0
59496,"Mountains. Aubin or St Aubin [Turner] (?St Anton, on East Slope of the Arlberg)",0,0
59425,"The Steps of S. Maria della Salute, the Campanile of St Mark's on the Left",0,0
59503,Mountains,0,0
59443,"Venice: The Interior of San Marco, Looking into the North Transept",0,0
59467,"Venice: San Marco and the Piazzetta, with San Giorgio Maggiore, Night",0,0
59426,The Salute and Campanile,0,0
59428,Venice: Looking towards the Rialto Bridge from near the Palazzo Grimani,0,0
59439,Venice: Moonlight,0,0
59504,Ruins of ?Shrofberg [Turner],-2,-0.5
59423,Boats in Front of the Dogana and Santa Maria della Salute,0,0
59453,Reclining Nude on a Bed,0,0
59473,Venice: San Marco and the Piazzetta,0,0
59445,An Interior,0,0
59490,Mountains,0,0
59456,Venice: Women at a Window,0,0
59447,Venice: The Salute from the Traghetto del Ridotto,0,0
59436,"Turner's Bedroom in the Palazzo Giustinian (the Hotel Europa), Venice",0,0
59505,Mountains,0,0
59487,"Lake, with Mountains",0,0
59454,Venice: The Interior of a Theatre,0,0
59433,"Venice: The Rio di San Luca, with the Palazzo Grimani and the Church of San Luca",0,0
59448,"Interior of Church, with Figures",0,0
59491,Mountains,0,0
59463,View through Medieval Arches on to a Moonlit Canal,0,0
59451,Buildings,0,0
59513,Mountains,0,0
59474,Venice: The Campanile of San Marco framed by the Arches of a Palace,0,0
59419,Waves on the Coast,0,0
59460,"A Bridge, with Figures",0,0
59450,"A Procession, ?in the Piazza",0,0
59510,"S. Maria della Salute, Venice",0,0
59441,"Venice, the Campanile of San Marco from the Roof of the Hotel Europa: Moonlight",0,0
59507,Mountains,0,0
59464,"The Porta della Carta, Doge's Palace",0,0
59470,"Venice: The Bridge of Sighs, Night",0,0
59498,Mountains,0,0
59455,The Dogana from the Steps of the Hotel Europa,0,0
59422,"The Dogana, Campanile of San Marco and the Doge's Palace",0,0
59494,Mountains,0,0
59493,Mountains,0,0
59446,Venice: Fireworks on the Molo,0,0
59509,"Mountains, with Castle, Bridge, Etc.",0,0
59462,"The Campanile and San Marco, from the Atrio of the Palazzo Reale",0,0
59442,"Venice: The Doge's Palace, from the Riva degli Schiavoni, by Moonlight",0,0
59461,"An Interior, with Figures",0,0
59459,A Bridge,0,0
59437,"Venice: The Piazzetta, with San Marco and its Campanile; Night",0,0
59483,Overhanging Cliff,0,0
59458,Venice: The Interior of San Marco: the Atrium Looking North,0,0
59440,A Study of Firelight (Venice?),0,0
59427,"Looking down the Grand Canal towards Santa Maria della Salute, from near the Accademia",3,0.21428571428571427
59421,"The Campanile of San Marco, with the Pilastri Acritani, from the Porta della Carta",0,0
59457,Venice: ?The Interior of a Wineshop,0,0
59444,Venice: The Interior of the Zen Chapel in San Marco,0,0
59417,The Salute,0,0
59492,Mountains. ?Purdn [Turner],0,0
59482,?Borgeley [Turner],0,0
59449,"The Punta della Dogana, with Santa Maria della Salute, from the Traghetto del Ridotto",0,0
59466,The Salute: Evening,0,0
59429,"The Rialto Bridge on the Grand Canal, from near the Palazzo Grimani",3,0.25
59485,"Town, with Lake. Brgtz. [Turner] (?Bregenz, with Lake of Constance, Etc.)",0,0
59475,The Piazzetta with Campanile: Night,0,0
59488,"Buildings on Overhanging Cliff, with River and Mountains Beyond. Gebhrd [Turner] (the Gebhardsberg)",0,0
59465,"Venice: Santa Maria della Salute, Night Scene with Rockets",0,0
59424,"The Punta della Dogana, with San Giorgio Maggiore Beyond",0,0
59432,Venice: the Church of San Luca and the Back of the Palazzo Grimani from the Rio San Luca,0,0
59431,"The Rio San Luca alongside the Palazzo Grimani, with the Church of San Luca",0,0
59500,Mountains. ?Shenas - Dorf [Turner],0,0
59472,"Venice: The Arcades of the Procuratie Nuove and the Palazzo Reale, with the Piazza beyond",0,0
59499,Mountains,0,0
59480,?Castle on Mountain. ?Borgeley [Turner],0,0
59468,"The Piazza, with Figures",0,0
59471,"Venice: Lightning behind the Campanile of San Marco, from the Roof of the Hotel Europa",0,0
59508,"Mountains, with Castle, Bridge, Etc.",0,0
45803,Studies of Skies,0,0
45813,"Arundel Castle, from the River",0,0
45845,A Couple ?Engaged in Sexual Activity,0,0
45814,[title not known],0,0
45775,Arundel Castle,0,0
45800,Arundel Castle - Girl on a Stile [Turner],0,0
45818,Study of Sky,0,0
45779,Two Views of Arundel Castle and Windmill,0,0
45795,Arundel Castle,0,0
45837,Figures including a Woman Embracing a Naked Man,0,0
45786,In Arundel Park,0,0
45794,Arundel Castle,0,0
45838,?A Sleeping Figure,0,0
45770,Kirkstall Abbey,0,0
45822,Study of Sky,0,0
45774,Views of Arundel,0,0
45778,Arundel Castle,0,0
45793,Arundel Castle,0,0
45771,Kirkstall Abbey and Lock,0,0
45809,Town on Coast,0,0
45852,Figures ?Engaged in Sexual Activity,0,0
45767,Views of Kirkstall,0,0
45763,Vessel,0,0
45829,"River Scene, with Distant Church Towers",0,0
45830,River Scenes,0,0
45788,In Arundel Park,0,0
45773,"Two Views of Arundel Castle, in Distance",0,0
45777,Arundel Castle - Arundel [Turner],0,0
45833,Sunset. Farley [Turner] (?Farnley),0,0
45817,Study of Sky,0,0
45847,A Group of Figures,0,0
45802,Study of Sky at Arundel; Also View of Leominster [Turner],0,0
45755,Study of Sky,0,0
45839,A Group of Figures,0,0
45784,In Arundel Park,0,0
45843,?A Couple Embracing,0,0
45804,Studies of Skies,0,0
45780,"Arundel Castle, from the River Arun",0,0
45826,Landscape,0,0
45840,Mercury and Argus,0,0
45849,A Group of Figures ?Engaged in Sexual Activity,0,0
45851,Figures ?Engaged in Sexual Activity,0,0
45791,Arundel Castle,0,0
45797,Arundel Castle,0,0
45790,Arundel Castle,0,0
45827,"View of a Ruined ?Abbey, Etc.",-2,-0.3333333333333333
45799,Arundel Castle and Windmill,0,0
45766,Views of Kirkstall Abbey,0,0
45785,In Arundel Park,0,0
45765,Views of Kirkstall Abbey,0,0
45832,Sunset,0,0
45850,"A Seated, Naked Woman with her Arm Raised towards Another Figure",0,0
45787,In Arundel Park,0,0
45806,Town on River,0,0
45783,In Arundel Park,0,0
45759,"Mounted Figure in Brass Mail [Turner] with Sword, Etc.",0,0
45761,Vessel on Coast,0,0
45836,A Crouching Woman and Another Figure,0,0
45762,"Vessel, Seen in Profile",0,0
45789,Arundel Park and Castle,0,0
45764,Views of Kirkstall Abbey,0,0
45768,Kirkstall Lock,0,0
45758,"Figures in Armour on Horseback, with Banners, Etc.",0,0
45796,Arundel Castle,0,0
45815,Arundel,0,0
45810,Town on Coast,0,0
45812,"Arundel Castle, from the River",0,0
45811,Arundel Castle and Church,0,0
45769,Kirkstall Lock; Several Sketches,0,0
45841,A Couple Engaged in Sexual Activity,0,0
45772,"Group of Buildings, Original Royal Bath, New Inn [Turner]",0,0
45819,Study of Sky,0,0
45805,"Town on River - Fovey [Turner] (?Ford, near Mouth of Arun)",0,0
45808,Town on Coast,0,0
45848,A Group of Figures,0,0
45834,A Study of a Cloudy Sky,0,0
45831,?Castle on Hill in Distance,0,0
45828,"Boat, with Buildings Beyond",0,0
45776,Three Views of Arundel Castle,0,0
45842,A Figure Lying Down,0,0
45844,A Clothed Woman with Two Others in a State of Undress,0,0
45821,Study of Sky,0,0
45846,Figures,0,0
45820,Study of Sky,0,0
45756,"Landscapes, with Church Tower and Windmill",0,0
45807,"Bay, with Headland (?Selsey Bill); Also Groups of Buildings, Etc.",0,0
45823,Study of Sky,0,0
45798,"Arundel Castle, from the Park",0,0
45792,Arundel Castle,0,0
45825,Church Spire and Tower,0,0
45801,"The River Arun, with Windmill in Mid-Distance",0,0
45816,"Bridge, with Arundel Castle Beyond",0,0
34515,Shipping in the Pool of London near the Custom House,0,0
34495,"Waterloo Bridge, with Somerset House",0,0
34519,"Three Scenes on the River Thames, Two with Eel-Pots",0,0
34518,"Tabley House from the Moat, with the Water Tower",0,0
34510,Richmond Bridge,0,0
34514,?The River Thames at Richmond,0,0
34538,"Burton-on-Trent; the Bridge, with a House Beyond",0,0
34531,A Man Fishing in a River,0,0
34526,A Valley with a Town and Distant Mountains,0,0
34507,Shipping in the Pool of London off the Custom House; and a Ship and a Warehouse,0,0
34516,"A Bridge, with a Fisherman",0,0
34521,"A River Winding through a Valley, with Distant Mountains",0,0
34506,"St Peter's Chapel, Tabley, and the Moat",0,0
34491,"Waterloo Bridge, with Shot Tower; a Thames Barge",0,0
34490,"Waterloo and Blackfriars Bridges, Somerset House at Left and St Paul's Cathedral in the Distance",0,0
34513,"River Scene, with a Bridge",0,0
34494,Waterloo Bridge and St Paul's Cathedral; Two Thames Barges Moored,0,0
34517,Group of Cows beside a Stream,0,0
34496,"Waterloo Bridge, with St Paul's Cathedral and Blackfriars Bridge Seen through the Arches",0,0
34511,The River Thames at Richmond,0,0
34530,Continuation of a River Bank,0,0
34577,Plan of the Grounds of Sandycombe Lodge,0,0
34508,"Tabley House from the Moat, with the Water Tower",0,0
34497,A Fishing Smack,0,0
34539,"The Dove Aqueduct and the Trent and Mersey Canal, with a Barge",0,0
34546,Clouds,0,0
34493,Waterloo Bridge and St Paul's Cathedral,0,0
34541,Barges on a River: Bridge and Church Beyond,0,0
34554,Barges Unloading; Church Tower among Trees Beyond,0,0
34492,"Waterloo Bridge, with St Paul's Cathedral and Somerset House; Thames Barge in the Foreground",0,0
34505,London Bridge,0,0
34525,"A Valley with a Town and Distant Mountains, and Verses (Inscriptions by Turner)",0,0
34533,?Approach to Dovedale: Wooded Gorge and a Winding Road,0,0
34532,?Uttoxeter: Houses on the Steep Banks of the River Dove,0,0
34520,"Two Sketches near London Bridge; and a Man, Horse and Plough",0,0
34528,"A Bridge, with a Town on a Hill in the Distance",0,0
34512,"River Scene, with a Barge",0,0
34529,A River Between Hills,0,0
34527,A Bridge with Five Arches,0,0
34524,A Plain (or River) with Mountains Beyond,0,0
34509,?The River Thames at Richmond; ?London Bridge; Other Sketches,0,0
34888,Inscription by Turner: Notes on Sunlight; with Three Diagrams,0,0
34819,"Diagram of a Quadrilateral Plane in Perspective, Probably after Giulio Troili",0,0
34820,"Perspective Diagram, after Heinrich Lautensack",0,0
34821,"Diagram of a Perspective Method for a Cube, after Pietro Accolti",0,0
34884,Inscription by Turner: Notes on Sunlight; with a Sketch or Diagram of Buildings among Trees,0,0
34832,"Diagram of a Cuboid in Perspective, after Jean Cousin",0,0
34854,"Diagram of an Irregular Figure in Plan and Perspective, after Aleaume and Migon",0,0
34857,"Geometrical Diagram, after Heinrich Lautensack",0,0
34839,"Diagram of a Cube in Perspective, after Salomon de Caus",0,0
34880,"Sketch or Diagram of a Boat, Indicating Reflected Light and Shadow",0,0
34846,"Diagram: Objects above, level with and below the Eye, after Giovanni Paolo Lomazzo",0,0
34886,Inscription by Turner: Notes on Sunlight; with a Diagram,0,0
34818,"Versions of a Diagram Relating to Placing a Square in Perspective, and a Diagram of a Building, after Viator (Jean Pélerin)",0,0
34823,"Diagram of a Perspective Method for a Cube, after Pietro Accolti",0,0
34873,Diagram of a Boat on Water with the Sun's Reflection,0,0
34817,"Diagram of a Perspective Method for a Circle, after Guidobaldo del Monte",0,0
34875,"Diagram of a Boat on Water and the Sun, Indicating Cast Shadows and Reflections",0,0
34840,"Diagram of Sections through the Human Body, after Albrecht Dürer",0,0
34878,"Perspective Diagrams, after Pietro Accolti",0,0
34838,"Diagram of a Cube in Perspective, after Giulio Troili",0,0
34858,"Diagram of an Open Cube in Perspective, after Heinrich Lautensack",0,0
34869,"Diagram of a Wooded River Bank and the Sun, Indicating Cast Shadows and Reflections",0,0
34822,"Diagram of a Perspective Method for a Tuscan Capital, after Lorenzo Sirigatti",0,0
34790,Inscription by Turner: Draft of Poetry; with Continuation of a House among Trees on a River,0,0
34860,"Diagrams of a Cube in Perspective and a Pantograph, from an Unidentified Source",0,0
34829,"Inscription by Turner: Notes on Painting in Relation to Poetry; with a Diagram of a Cube in Perspective, after Daniele Barbaro",0,0
34816,"Diagram of a Perspective Method for a Cube, after Guidobaldo del Monte",0,0
34879,"Perspective Diagram, from an Unidentified Source",0,0
34791,A House among Trees on a River,0,0
40418,"Vessels, with Figures",0,0
40426,"Figures, with Vessels",0,0
40419,"Vessels, with Figures",0,0
40441,At Amsterdam (?the West Kerk),0,0
40381,"Rotterdam, from the Quay",0,0
40382,On River,0,0
40410,"Vessels, with Figures",0,0
40380,"Distant Towers, Etc. Rotterdam [Turner]",0,0
40409,"Vessels, with Figures",0,0
40406,A Town (?Utrecht). ?Sckellfkatz [Turner],0,0
40424,"Figures, with Distant Church Tower",0,0
40400,Passage Nord [Turner],0,0
40371,?Part of Antwerp Cathedral,0,0
40440,"Haarlem, Amsterdam Gate",0,0
40450,"Montalban's Tower, Amsterdam, with Details of Boats, Costumes, Etc.",0,0
40438,Mouth of the Rhine at Katwick from the Canal [Turner],0,0
40447,"Amsterdam, from the River",0,0
40464,Vessels on River,0,0
40454,Montalban's Tower,0,0
40434,"A Float of Timber [Turner], and Figures in a Cart",0,0
40422,"Vessels, with Figures",0,0
40388,"Oude Hoofdpoort, Rotterdam, Seen from Oude Haven",0,0
40436,Distant View of Amsterdam [Turner],0,0
40403,On River Banks,0,0
40465,Vessels on River,0,0
40446,"Amsterdam, from the River",0,0
40431,On the Canal,0,0
40456,"Montalban's Tower, Amsterdam",0,0
40368,Antwerp Cathedral,0,0
40408,Figures,0,0
40432,On the Canal,0,0
40398,"St Lawrence, Rotterdam",0,0
40457,"Montalban's Tower, Amsterdam",0,0
40379,Four Sketches; One of a Dilligence and Gateway - Morning and Moonlight; Two of Scenes in Canal - D. to Rotterdam [Turner],0,0
40449,A Bridge at Amsterdam,0,0
40414,"Vessels, with Figures",0,0
40453,Vessels and Carriages,0,0
40423,"Vessels, with Figures",0,0
40378,Diligence on Road,0,0
40430,Figures,0,0
40452,Vessels and Carriages,0,0
40455,Montalban's Tower,0,0
40401,Passage Nord [Turner],0,0
40444,"Distant View of the Palace, Amsterdam",0,0
40448,A Bridge at Amsterdam,0,0
40407,"Utrecht, with Cathedral and Bridge",0,0
40459,Vessels,0,0
40392,Vessels on the Quay,0,0
40417,Ship Aground,0,0
40420,"Vessels, with Figures",0,0
40389,"Oude Hoofdpoort, Rotterdam, Seen from Oude Haven",0,0
40429,"A Field, with Figures",0,0
40375,?Antwerp,0,0
40387,Column on Quay at Rotterdam,0,0
40427,"Figures, with Vessels",0,0
40467,"Herring Tower [Turner], Amsterdam",0,0
40393,Vessels on the Quay,0,0
40437,Boats Passing a Windmill,0,0
40439,Distant View of Amsterdam,0,0
40386,On River,0,0
40466,"Herring Tower [Turner], Amsterdam",0,0
40397,"Rotterdam, Church of St Lawrence",0,0
40402,On River Banks,0,0
40370,Antwerp Cathedral,0,0
40415,"Vessels, with Figures",0,0
40411,"Vessels, with Figures",0,0
40390,"Rotterdam, with the Cathedral of St Lawrence",0,0
40460,"The Herring Tower, Amsterdam",0,0
40404,Figures and Two Bottles,0,0
40435,"Boat at the Hague - Cabbage Boat, with Boards Placed at Top to Pole From",2,0.13333333333333333
40373,?Antwerp Cathedral,0,0
40445,"Distant View of the Palace, Amsterdam",0,0
40399,"St Lawrence, Rotterdam",0,0
40377,Peasant Women,0,0
40396,"Rotterdam, Church of St Lawrence",0,0
40394,"St Lawrence, Rotterdam",0,0
40461,"The Herring Tower, Amsterdam",0,0
40383,On River,0,0
40412,Scheveningen Beach with Fishing-Folk,0,0
40413,"Vessels, with Figures",0,0
